"Taxon","longitude","latitude","uncertainty","year"
"Hedera helix L. subsp. helix",10.632769,43.323019,564.189583547756,2017
"Arbutus unedo L.",10.1959562301636,44.0814813420087,1784.12411615277,2017
"Smilax aspera L.",10.632769,43.323019,564.189583547756,2017
"Dittrichia viscosa (L.) Greuter subsp. viscosa",9.818082,43.037775,1784.12411615277,1860
"Colchicum autumnale L. subsp. autumnale",10.081103,44.07871,1784.12411615277,1942
"Spiranthes spiralis (L.) Chevall.",10.075458,42.580947,1784.12411615277,1901
"Arbutus unedo L.",10.1950120925903,44.0841941691964,1784.12411615277,2017
"Hedera helix L. subsp. helix",10.075095,44.032331,1784.12411615277,1942
"Smilax aspera L.",10.3369452949846,43.598584036406,564.189583547756,1984
"Arbutus unedo L.",10.180278,44.019122,1784.12411615277,1942
"Arbutus unedo L.",10.1586,44.02176,1784.12411615277,1942
"Arbutus unedo L.",10.350767,43.50137,3989.42280401433,1860
"Arbutus unedo L.",10.89145,43.051672,1784.12411615277,1860
"Arbutus unedo L.",10.685166,43.903454,3989.42280401433,1908
"Arbutus unedo L.",10.923233,43.86874,1784.12411615277,1908
"Arbutus unedo L.",10.542336,44.017598,1784.12411615277,1955
"Helianthus tuberosus L.",10.2438068389893,43.8764274109488,1784.12411615277,1961
"Arbutus unedo L.",10.299562,42.788806,1784.12411615277,1972
"Arbutus unedo L.",9.898993,43.430803,1784.12411615277,1899
"Arbutus unedo L.",10.536313,43.756417,3989.42280401433,1842
"Erica multiflora L. subsp. multiflora",11.184568,42.366709,1784.12411615277,1908
"Erica multiflora L. subsp. multiflora",10.539952,43.09793,1784.12411615277,1908
"Erica multiflora L. subsp. multiflora",11.418141,42.456115,1784.12411615277,1908
"Erica multiflora L. subsp. multiflora",10.871624,42.768721,1784.12411615277,1908
"Erica multiflora L. subsp. multiflora",10.759465,42.923292,1784.12411615277,1908
"Erica multiflora L. subsp. multiflora",11.266122,43.308407,1784.12411615277,1908
"Arbutus unedo L.",10.505467,42.950071,1784.12411615277,1950
"Arbutus unedo L.",10.714243,43.74729,1784.12411615277,1950
"Arbutus unedo L.",10.776039,43.7863,1784.12411615277,1950
"Arbutus unedo L.",10.731269,43.761504,1784.12411615277,1950
"Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz",11.145667,42.411119,1784.12411615277,1903
"Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz",11.145667,42.411119,1784.12411615277,1911
"Erica multiflora L. subsp. multiflora",10.909709,42.92723,3989.42280401433,1887
"Erica multiflora L. subsp. multiflora",10.699568,44.053378,1784.12411615277,1904
"Salicornia perennans Willd. subsp. perennans",11.145667,42.411119,1784.12411615277,1902
"Salicornia perennans Willd. subsp. perennans",11.145667,42.411119,1784.12411615277,1994
"Calluna vulgaris (L.) Hull",10.201523,44.03527,1784.12411615277,1942
"Calluna vulgaris (L.) Hull",10.117077,44.110457,1784.12411615277,1942
"Calluna vulgaris (L.) Hull",9.887289,44.316571,1784.12411615277,1942
"Arbutus unedo L.",11.617852,43.004415,1784.12411615277,1860
"Arbutus unedo L.",11.334114,43.496176,3989.42280401433,1860
"Arbutus unedo L.",10.065102,44.071055,1784.12411615277,1942
"Arbutus unedo L.",10.11892,44.05879,1784.12411615277,1942
"Arbutus unedo L.",10.147764,44.044318,1784.12411615277,1942
"Calluna vulgaris (L.) Hull",9.867101,44.375487,1784.12411615277,1942
"Arbutus unedo L.",10.09822,44.07992,1784.12411615277,1942
"Arbutus unedo L.",10.129286,44.050513,1784.12411615277,1942
"Arbutus unedo L.",10.159684,44.046586,1784.12411615277,1942
"Seseli tortuosum L. subsp. tortuosum",11.2285423278809,42.4442346390054,1784.12411615277,1908
"Arbutus unedo L.",10.294215,42.78222,3989.42280401433,1972
"Arbutus unedo L.",10.669549,43.711878,1784.12411615277,1951
"Ceratonia siliqua L.",11.145667,42.411119,1784.12411615277,1965
"Ceratonia siliqua L.",11.145667,42.411119,1784.12411615277,1869
"Ceratonia siliqua L.",11.145667,42.411119,1784.12411615277,1872
"Arbutus unedo L.",11.117361,42.437842,1784.12411615277,1966
"Ceratonia siliqua L.",11.145667,42.411119,1784.12411615277,1911
"Erica multiflora L. subsp. multiflora",10.311271,43.551194,1784.12411615277,1860
"Erica multiflora L. subsp. multiflora",11.13128,42.555723,1784.12411615277,1860
"Erica multiflora L. subsp. multiflora",11.145667,42.411119,1784.12411615277,1860
"Erica multiflora L. subsp. multiflora",11.100882,42.252801,1784.12411615277,1860
"Erica multiflora L. subsp. multiflora",10.310407,42.337112,1784.12411615277,1860
"Erica multiflora L. subsp. multiflora",10.699568,44.053378,1784.12411615277,1860
"Smilax aspera L.",10.598124,43.524246,1784.12411615277,2014
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.358476,43.751276,1784.12411615277,1914
"Tradescantia fluminensis Vell.",10.360477,43.834615,1784.12411615277,2014
"Callitriche brutia Petagna",10.261707,43.821793,1784.12411615277,1990
"Cyclamen hederifolium Aiton subsp. hederifolium",11.633283,42.900017,3989.42280401433,1985
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.89145,43.051672,3989.42280401433,1994
"Smilax aspera L.",10.276603,43.818501,564.189583547756,2006
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.892889,43.459435,3989.42280401433,1994
"Hedera helix L. subsp. helix",10.276603,43.818501,564.189583547756,2006
"Arbutus unedo L.",10.271825,43.811815,564.189583547756,2006
"Smilax aspera L.",10.271825,43.811815,564.189583547756,2006
"Smilax aspera L.",10.3395638460643,43.600103771131,564.189583547756,1984
"Ranunculus bullatus L.",10.075458,42.580947,1784.12411615277,1901
"Ranunculus bullatus L.",10.075458,42.580947,1784.12411615277,1999
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.337718486262,43.6001348491541,564.189583547756,1984
"Smilax aspera L.",10.3444261553523,43.6018379003708,564.189583547756,1984
"Hedera helix L. subsp. helix",10.3444261553523,43.6018379003708,564.189583547756,1984
"Calluna vulgaris (L.) Hull",10.650018,44.121343,1784.12411615277,2005
"Artemisia verlotiorum Lamotte",10.960139,43.721535,1784.12411615277,2012
"Smilax aspera L.",10.075458,42.580947,1784.12411615277,1974
"Hedera helix L. subsp. helix",12.130727,43.569459,3989.42280401433,1994
"Tagetes minuta L.",10.671749,43.409219,1784.12411615277,1968
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.79625,43.35415,564.189583547756,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.046388,43.548668,564.189583547756,2016
"Seseli tortuosum L. subsp. tortuosum",11.284953,42.407094,1784.12411615277,1908
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.100882,42.252801,1784.12411615277,1882
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.684195,43.075826,3989.42280401433,1994
"Hedera helix L. subsp. helix",11.262994,43.132698,1784.12411615277,2016
"Arbutus unedo L.",11.262994,43.132698,1784.12411615277,2016
"Calluna vulgaris (L.) Hull",11.262994,43.132698,1784.12411615277,2016
"Hedera helix L. subsp. helix",10.3457865709788,43.6138138368928,564.189583547756,1984
"Smilax aspera L.",10.3414220812556,43.6091840873685,564.189583547756,1984
"Hedera helix L. subsp. helix",10.3414220812556,43.6091840873685,564.189583547756,1984
"Hedera helix L. subsp. helix",11.114232,42.762365,3989.42280401433,1994
"Hedera helix L. subsp. helix",10.3421087267634,43.6085128983326,564.189583547756,1984
"Hedera helix L. subsp. helix",10.3447694781062,43.6078044144719,564.189583547756,1984
"Smilax aspera L.",10.3447694781062,43.6078044144719,564.189583547756,1984
"Colchicum autumnale L. subsp. autumnale",10.165445,44.269989,1784.12411615277,1942
"Anredera cordifolia (Ten.) Steenis",9.818082,43.037775,1784.12411615277,2010
"Hedera helix L. subsp. helix",11.674306,42.637704,3989.42280401433,1994
"Hedera helix L. subsp. helix",10.3387613286031,43.6033420147303,564.189583547756,1984
"Smilax aspera L.",10.3387613286031,43.6033420147303,564.189583547756,1984
"Hedera helix L. subsp. helix",10.3443403233541,43.6029690972737,564.189583547756,1984
"Smilax aspera L.",10.748933,43.222324,1784.12411615277,2003
"Hedera helix L. subsp. helix",10.3437266344554,43.6139567623275,564.189583547756,1984
"Smilax aspera L.",10.3457865709788,43.6138138368928,564.189583547756,1984
"Dysphania ambrosioides (L.) Mosyakin & Clemants",9.818082,43.037775,1784.12411615277,2013
"Calluna vulgaris (L.) Hull",10.335777,43.984115,1784.12411615277,1939
"Spiranthes spiralis (L.) Chevall.",11.189327,43.969887,1784.12411615277,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",9.898993,43.430803,1784.12411615277,2012
"Spiranthes spiralis (L.) Chevall.",11.164831,44.001953,1784.12411615277,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",10.075458,42.580947,1784.12411615277,2013
"Spiranthes spiralis (L.) Chevall.",11.149001,43.924799,1784.12411615277,2016
"Callitriche brutia Petagna",10.16732,43.997945,1784.12411615277,1942
"Callitriche brutia Petagna",10.139067,44.0073,1784.12411615277,1942
"Spiranthes spiralis (L.) Chevall.",11.157338,43.96659,1784.12411615277,2016
"Callitriche brutia Petagna",10.092989,44.035465,1784.12411615277,1942
"Callitriche brutia Petagna",10.080313,44.03814,1784.12411615277,1942
"Callitriche brutia Petagna",10.386087,43.714258,1784.12411615277,1860
"Hedera helix L. subsp. helix",10.3433876048075,43.6020367935187,564.189583547756,1984
"Callitriche brutia Petagna",10.918951,42.771692,1784.12411615277,1860
"Callitriche brutia Petagna",9.818082,43.037775,1784.12411615277,1860
"Callitriche brutia Petagna",10.055378,44.05537,1784.12411615277,1908
"Smilax aspera L.",10.3410701762186,43.6055670410332,564.189583547756,1984
"Digitaria debilis (Desf.) Willd.",10.140428,44.031108,1784.12411615277,1908
"Digitaria debilis (Desf.) Willd.",10.11325,44.004153,1784.12411615277,1908
"Digitaria debilis (Desf.) Willd.",10.0965,44.039092,1784.12411615277,1908
"Digitaria debilis (Desf.) Willd.",10.0965,44.039092,1784.12411615277,1942
"Digitaria debilis (Desf.) Willd.",10.360477,43.834615,1784.12411615277,1860
"Digitaria debilis (Desf.) Willd.",10.495083,43.837609,1784.12411615277,1860
"Digitaria ciliaris (Retz.) Koeler",10.689697,43.908854,1784.12411615277,1908
"Leersia oryzoides (L.) Sw.",10.16732,43.997945,1784.12411615277,1942
"Leersia oryzoides (L.) Sw.",10.500228,43.846714,1784.12411615277,1860
"Leersia oryzoides (L.) Sw.",10.486204,43.836614,1784.12411615277,1860
"Leersia oryzoides (L.) Sw.",10.16732,43.997945,1784.12411615277,1908
"Leersia oryzoides (L.) Sw.",10.350938,43.743906,1784.12411615277,1908
"Calluna vulgaris (L.) Hull",10.27576,44.005707,1784.12411615277,1942
"Calluna vulgaris (L.) Hull",10.325808,43.496003,1784.12411615277,1866
"Hedera helix L. subsp. helix",10.343473435496,43.6068162518433,1784.12411615277,1984
"Panicum dichotomiflorum Michx.",11.149001,43.924799,1784.12411615277,2016
"Arbutus unedo L.",10.261707,43.821793,1784.12411615277,1990
"Spiranthes spiralis (L.) Chevall.",11.23397,43.87897,1784.12411615277,2016
"Colchicum lusitanum Brot.",11.23397,43.87897,1784.12411615277,2016
"Spiranthes spiralis (L.) Chevall.",11.168726,43.894235,1784.12411615277,2016
"Colchicum lusitanum Brot.",11.149001,43.924799,1784.12411615277,2016
"Prospero autumnale (L.) Speta",11.149001,43.924799,1784.12411615277,2016
"Prospero autumnale (L.) Speta",11.168726,43.894235,1784.12411615277,2016
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.164831,44.001953,1784.12411615277,2016
"Smilax aspera L.",10.3435506819369,43.6072606160831,1784.12411615277,1985
"Sesleria autumnalis (Scop.) F.W.Schultz",10.070736,44.111856,1784.12411615277,1942
"Sesleria autumnalis (Scop.) F.W.Schultz",10.129286,44.050513,1784.12411615277,1942
"Sesleria autumnalis (Scop.) F.W.Schultz",9.93524551391602,44.199928128583,1784.12411615277,1942
"Hedera helix L. subsp. helix",11.145667,42.411119,1784.12411615277,1886
"Sesleria autumnalis (Scop.) F.W.Schultz",9.89164352416992,44.4215209073233,1784.12411615277,1942
"Hedera helix L. subsp. helix",10.3426280020358,43.6072140045639,1784.12411615277,1985
"Hedera helix L. subsp. helix",11.145667,42.411119,1784.12411615277,1892
"Sesleria autumnalis (Scop.) F.W.Schultz",9.837665,44.430108,1784.12411615277,1942
"Hedera helix L. subsp. helix",11.145667,42.411119,1784.12411615277,1903
"Hedera helix L. subsp. helix",11.145667,42.411119,1784.12411615277,1911
"Hedera helix L. subsp. helix",11.145667,42.411119,1784.12411615277,1992
"Smilax aspera L.",10.3426280020358,43.6072140045639,1784.12411615277,1985
"Seseli tortuosum L. subsp. tortuosum",11.145667,42.411119,1784.12411615277,1882
"Seseli tortuosum L. subsp. tortuosum",11.145667,42.411119,1784.12411615277,1991
"Smilax aspera L.",11.2406990761519,42.4214401755968,3989.42280401433,2017
"Callitriche brutia Petagna",11.418141,42.456115,1784.12411615277,1908
"Callitriche brutia Petagna",11.35,42.433333,1784.12411615277,1908
"Callitriche brutia Petagna",9.840405,43.044186,1784.12411615277,1908
"Callitriche brutia Petagna",9.830847,43.035587,1784.12411615277,1908
"Callitriche brutia Petagna",9.83688,43.03494,1784.12411615277,1908
"Erica multiflora L. subsp. multiflora",10.663156,44.037582,1784.12411615277,1899
"Calluna vulgaris (L.) Hull",10.661503,43.750559,1784.12411615277,1950
"Calluna vulgaris (L.) Hull",10.760714,43.714641,1784.12411615277,1950
"Cyclamen hederifolium Aiton subsp. hederifolium",10.1404452323914,44.0482699589689,1784.12411615277,2016
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.241524,43.947237,564.189583547756,2016
"Rhaphiolepis bibas (Lour.) Galasso & Banfi",11.5244687,43.6741451,564.189583547756,2019
"Spiranthes spiralis (L.) Chevall.",11.194225,43.318373,564.189583547756,2018
"Colchicum autumnale L. subsp. autumnale",10.037074,44.266042,1784.12411615277,1942
"Dysphania ambrosioides (L.) Mosyakin & Clemants",10.112072,44.011567,564.189583547756,2018
"Eclipta prostrata (L.) L.",10.9440070752123,43.7236283036687,564.189583547756,2018
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",10.075458,42.580947,1784.12411615277,1999
"Prospero autumnale (L.) Speta",10.075458,42.580947,1784.12411615277,1883
"Colchicum autumnale L. subsp. autumnale",10.026044,44.267496,1784.12411615277,1942
"Colchicum lusitanum Brot.",10.907777,43.855341,1784.12411615277,2012
"Spiranthes spiralis (L.) Chevall.",10.907777,43.855341,1784.12411615277,2012
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",10.907777,43.855341,1784.12411615277,2012
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.051717,43.774609,1784.12411615277,2012
"Tradescantia fluminensis Vell.",11.051717,43.774609,1784.12411615277,2012
"Colchicum lusitanum Brot.",11.051717,43.774609,1784.12411615277,2012
"Seseli tortuosum L. subsp. tortuosum",10.2800665417844,43.6674102513962,1784.12411615277,2020
"Arbutus unedo L.",10.2812252560788,43.6670066878744,1784.12411615277,2020
"Smilax aspera L.",11.30427,43.796727,1784.12411615277,2019
"Artemisia verlotiorum Lamotte",11.30427,43.796727,1784.12411615277,2019
"Hedera helix L. subsp. helix",10.2812252560788,43.6670066878744,1784.12411615277,2020
"Colchicum autumnale L. subsp. autumnale",9.90975379943848,44.3258129498022,1784.12411615277,1942
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.104633,42.257186,564.189583547756,2018
"Colchicum autumnale L. subsp. autumnale",9.938858,44.331645,1784.12411615277,1942
"Dysphania ambrosioides (L.) Mosyakin & Clemants",10.263949,43.860607,1784.12411615277,1961
"Colchicum autumnale L. subsp. autumnale",9.891468,44.340386,1784.12411615277,1942
"Prospero autumnale (L.) Speta",10.3390031506281,43.7294601494805,564.189583547756,2019
"Dittrichia graveolens (L.) Greuter",10.075458,42.580947,1784.12411615277,1901
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.106665,42.583036,564.189583547756,1901
"Dittrichia graveolens (L.) Greuter",10.075458,42.580947,1784.12411615277,1999
"Calluna vulgaris (L.) Hull",11.214829,43.703485,1784.12411615277,1946
"Prospero autumnale (L.) Speta",10.399473,43.665076,1784.12411615277,1995
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.399473,43.665076,1784.12411615277,1995
"Calluna vulgaris (L.) Hull",11.2318468093872,43.1318084199702,1784.12411615277,2015
"Digitaria debilis (Desf.) Willd.",10.515819,43.861342,1784.12411615277,1860
"Hedera helix L. subsp. helix",10.671135,43.312754,564.189583547756,2017
"Digitaria ciliaris (Retz.) Koeler",10.34726,43.844541,1784.12411615277,2014
"Hedera helix L. subsp. helix",11.72035,43.322585,1784.12411615277,1983
"Calluna vulgaris (L.) Hull",11.33327,43.894822,1784.12411615277,1958
"Calluna vulgaris (L.) Hull",10.92842,44.051573,1784.12411615277,1953
"Calluna vulgaris (L.) Hull",11.029303,43.091222,1784.12411615277,1949
"Calluna vulgaris (L.) Hull",10.674725,43.697928,1784.12411615277,1951
"Calluna vulgaris (L.) Hull",10.721271,43.770662,1784.12411615277,1984
"Erica multiflora L. subsp. multiflora",11.010168,43.458801,3989.42280401433,1959
"Erica multiflora L. subsp. multiflora",10.818996,42.843638,1784.12411615277,1958
"Erica multiflora L. subsp. multiflora",11.210865,42.389402,1784.12411615277,1964
"Seseli tortuosum L. subsp. tortuosum",10.268402,43.795227,1784.12411615277,2013
"Smilax aspera L.",10.3423833847046,43.6035160422753,564.189583547756,1984
"Hedera helix L. subsp. helix",10.3450441360474,43.6148888813429,564.189583547756,1984
"Smilax aspera L.",10.3450441360474,43.6148888813429,564.189583547756,1984
"Smilax aspera L.",10.3499364852905,43.6115953294925,564.189583547756,1984
"Hedera helix L. subsp. helix",10.3499364852905,43.6115953294925,564.189583547756,1984
"Calluna vulgaris (L.) Hull",10.335535,43.739605,1784.12411615277,1951
"Calluna vulgaris (L.) Hull",11.966334,43.477685,1784.12411615277,2008
"Hieracium sabaudum L.",10.178859,44.058398,1784.12411615277,1942
"Hedera helix L. subsp. helix",10.3423833847046,43.6035160422753,564.189583547756,1984
"Hieracium sabaudum L.",10.159582,44.031246,1784.12411615277,1942
"Hieracium sabaudum L.",10.149156,44.032575,1784.12411615277,1942
"Hieracium sabaudum L.",10.102548,44.039949,1784.12411615277,1942
"Hieracium sabaudum L.",10.121353,44.239452,1784.12411615277,1942
"Hieracium sabaudum L.",10.131245,44.290941,1784.12411615277,1942
"Hieracium sabaudum L.",10.037074,44.266042,1784.12411615277,1942
"Symphyotrichum novi-belgii (L.) G.L.Nesom",10.3843384981155,44.0999214909282,564.189583547756,2015
"Hieracium sabaudum L.",10.002762,44.245359,1784.12411615277,1942
"Hieracium sabaudum L.",9.974423,44.212341,1784.12411615277,1942
"Hieracium sabaudum L.",9.909571,44.305153,1784.12411615277,1942
"Hieracium sabaudum L.",9.862516,44.358402,1784.12411615277,1942
"Hieracium sabaudum L.",9.911628,44.253449,1784.12411615277,1942
"Hieracium sabaudum L.",9.880193,44.391697,1784.12411615277,1942
"Hieracium sabaudum L.",9.825862,44.431803,1784.12411615277,1942
"Hedera helix L. subsp. helix",10.3485717857257,43.6191764427234,564.189583547756,1984
"Hieracium sabaudum L.",9.837665,44.430108,1784.12411615277,1942
"Hieracium sabaudum L.",10.502421,43.860348,1784.12411615277,1860
"Hieracium sabaudum L.",10.477512,43.943494,1784.12411615277,1860
"Smilax aspera L.",10.3485717857257,43.6191764427234,564.189583547756,1984
"Hedera helix L. subsp. helix",10.3490781784058,43.6073072275662,564.189583547756,1984
"Hieracium sabaudum L.",10.593615,44.010372,1784.12411615277,1860
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.237701,43.73974,1784.12411615277,1860
"Hieracium sabaudum L.",10.592907,44.114903,1784.12411615277,1860
"Hieracium sabaudum L.",11.221469,43.731553,1784.12411615277,1860
"Smilax aspera L.",10.3490352630615,43.6235568961971,564.189583547756,1984
"Hieracium sabaudum L.",12.046446,43.669608,1784.12411615277,1860
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",10.3485717857257,43.6191764427234,564.189583547756,1984
"Hieracium sabaudum L.",10.129286,44.050513,1784.12411615277,1908
